#  x(m)            y(m)            z(m)            Bx(T)           By(T)           Bz(T)
  1.91477169E+00 -2.98734823E-05  6.56111180E-02  3.84649748E-05  2.46545227E+00  0.00000000E+00
  1.91409210E+00 -2.94897099E-05  6.43312993E-02  3.79977986E-05  2.46632762E+00  0.00000000E+00
  1.91342610E+00 -2.90923379E-05  6.30403761E-02  3.75118804E-05  2.46718607E+00  0.00000000E+00
  1.91277383E+00 -2.86811835E-05  6.17385097E-02  3.70069612E-05  2.46802740E+00  0.00000000E+00
  1.91213542E+00 -2.82560600E-05  6.04258616E-02  3.64827786E-05  2.46885140E+00  0.00000000E+00
  1.91151103E+00 -2.78167775E-05  5.91025932E-02  3.59390668E-05  2.46965785E+00  0.00000000E+00
  1.91090079E+00 -2.73635503E-05  5.77688829E-02  3.53760845E-05  2.47044652E+00  0.00000000E+00
  1.91030481E+00 -2.68966733E-05  5.64249352E-02  3.47941978E-05  2.47121726E+00  0.00000000E+00
  1.90972318E+00 -2.64159917E-05  5.50709470E-02  3.41931946E-05  2.47196990E+00  0.00000000E+00
  1.90915600E+00 -2.59213561E-05  5.37071152E-02  3.35728711E-05  2.47270428E+00  0.00000000E+00
  1.90860336E+00 -2.54126228E-05  5.23336368E-02  3.29330323E-05  2.47342026E+00  0.00000000E+00
  1.90806536E+00 -2.48896543E-05  5.09507085E-02  3.22734926E-05  2.47411767E+00  0.00000000E+00
  1.90754209E+00 -2.43523197E-05  4.95585273E-02  3.15940772E-05  2.47479635E+00  0.00000000E+00
  1.90703365E+00 -2.38004957E-05  4.81572897E-02  3.08946220E-05  2.47545617E+00  0.00000000E+00
  1.90654013E+00 -2.32340665E-05  4.67471926E-02  3.01749752E-05  2.47609695E+00  0.00000000E+00
  1.90606163E+00 -2.26529247E-05  4.53284327E-02  2.94349973E-05  2.47671856E+00  0.00000000E+00
  1.90559824E+00 -2.20575757E-05  4.39012312E-02  2.86753475E-05  2.47732083E+00  0.00000000E+00
  1.90515002E+00 -2.14485494E-05  4.24658372E-02  2.78967213E-05  2.47790366E+00  0.00000000E+00
  1.90471703E+00 -2.08259305E-05  4.10224931E-02  2.70992383E-05  2.47846695E+00  0.00000000E+00
  1.90429932E+00 -2.01898149E-05  3.95714410E-02  2.62830349E-05  2.47901061E+00  0.00000000E+00
  1.90389693E+00 -1.95403099E-05  3.81129234E-02  2.54482648E-05  2.47953454E+00  0.00000000E+00
  1.90350994E+00 -1.88775350E-05  3.66471822E-02  2.45950996E-05  2.48003865E+00  0.00000000E+00
  1.90313838E+00 -1.82016218E-05  3.51744596E-02  2.37237287E-05  2.48052284E+00  0.00000000E+00
  1.90278231E+00 -1.75127144E-05  3.36949977E-02  2.28343604E-05  2.48098702E+00  0.00000000E+00
  1.90244179E+00 -1.68109697E-05  3.22090386E-02  2.19272217E-05  2.48143109E+00  0.00000000E+00
  1.90211687E+00 -1.60965581E-05  3.07168243E-02  2.10025595E-05  2.48185498E+00  0.00000000E+00
  1.90180760E+00 -1.53702761E-05  2.92186228E-02  2.00614403E-05  2.48225858E+00  0.00000000E+00
  1.90151400E+00 -1.46327899E-05  2.77147233E-02  1.91047641E-05  2.48264184E+00  0.00000000E+00
  1.90123611E+00 -1.38845004E-05  2.62054102E-02  1.81330871E-05  2.48300471E+00  0.00000000E+00
  1.90097394E+00 -1.31258180E-05  2.46909679E-02  1.71469802E-05  2.48334715E+00  0.00000000E+00
  1.90072753E+00 -1.23571626E-05  2.31716806E-02  1.61470291E-05  2.48366909E+00  0.00000000E+00
  1.90049689E+00 -1.15789642E-05  2.16478326E-02  1.51338345E-05  2.48397050E+00  0.00000000E+00
  1.90028206E+00 -1.07916630E-05  2.01197083E-02  1.41080125E-05  2.48425132E+00  0.00000000E+00
  1.90008305E+00 -9.99570991E-06  1.85875917E-02  1.30701952E-05  2.48451151E+00  0.00000000E+00
  1.89989990E+00 -9.19156657E-06  1.70517672E-02  1.20210304E-05  2.48475103E+00  0.00000000E+00
  1.89973262E+00 -8.37970590E-06  1.55125189E-02  1.09611827E-05  2.48496982E+00  0.00000000E+00
  1.89958124E+00 -7.56114106E-06  1.39701547E-02  9.89202474E-06  2.48516784E+00  0.00000000E+00
  1.89944577E+00 -6.73658391E-06  1.24249898E-02  8.81453740E-06  2.48534509E+00  0.00000000E+00
  1.89932621E+00 -5.90665881E-06  1.08773338E-02  7.72958828E-06  2.48550154E+00  0.00000000E+00
  1.89922256E+00 -5.07199290E-06  9.32749625E-03  6.63804988E-06  2.48563718E+00  0.00000000E+00
  1.89913485E+00 -4.23321645E-06  7.77578692E-03  5.54079991E-06  2.48575198E+00  0.00000000E+00
  1.89906306E+00 -3.39096321E-06  6.22251541E-03  4.43872155E-06  2.48584594E+00  0.00000000E+00
  1.89900722E+00 -2.54587078E-06  4.66799134E-03  3.33270385E-06  2.48591905E+00  0.00000000E+00
  1.89896732E+00 -1.69858099E-06  3.11252434E-03  2.22364204E-06  2.48597128E+00  0.00000000E+00
  1.89894337E+00 -8.49740262E-07  1.55642402E-03  1.11243787E-06  2.48600263E+00  0.00000000E+00
  1.89893539E+00 -7.52343037E-17  1.88153318E-17  9.84938528E-17  2.48601308E+00  0.00000000E+00
  1.89894337E+00  8.49740261E-07 -1.55642402E-03 -1.11243787E-06  2.48600263E+00  0.00000000E+00
  1.89896732E+00  1.69858099E-06 -3.11252434E-03 -2.22364204E-06  2.48597128E+00  0.00000000E+00
  1.89900722E+00  2.54587078E-06 -4.66799134E-03 -3.33270385E-06  2.48591905E+00  0.00000000E+00
  1.89906306E+00  3.39096321E-06 -6.22251541E-03 -4.43872155E-06  2.48584594E+00  0.00000000E+00
  1.89913485E+00  4.23321645E-06 -7.77578692E-03 -5.54079991E-06  2.48575198E+00  0.00000000E+00
