  36865
  1.8828584E+00  5.0451038E-01  1.0700582E-01
  1.8799033E+00  5.0371856E-01  1.0640286E-01
  1.9653694E+00  0.0000000E+00  1.1244945E-01
  1.9625691E+00  0.0000000E+00  1.1122130E-01
  1.8828415E+00  5.0450585E-01  1.0710427E-01
  1.8798828E+00  5.0371307E-01  1.0650058E-01
  1.9626110E+00  0.0000000E+00  1.1113050E-01
  1.9598384E+00  0.0000000E+00  1.0978623E-01
  1.8799033E+00  5.0371856E-01  1.0640286E-01
  1.8770027E+00  5.0294136E-01  1.0569047E-01
  1.9625691E+00  0.0000000E+00  1.1122130E-01
  1.9597931E+00  0.0000000E+00  1.0987538E-01
  1.8798828E+00  5.0371307E-01  1.0650058E-01
  1.8769786E+00  5.0293490E-01  1.0578730E-01
  1.9598384E+00  0.0000000E+00  1.0978623E-01
  1.9570925E+00  0.0000000E+00  1.0832661E-01
  1.8770027E+00  5.0294136E-01  1.0569047E-01
  1.8741604E+00  5.0217976E-01  1.0486885E-01
  1.9597931E+00  0.0000000E+00  1.0987538E-01
  1.9570440E+00  0.0000000E+00  1.0841404E-01
  1.8769786E+00  5.0293490E-01  1.0578730E-01
  1.8741325E+00  5.0217230E-01  1.0496461E-01
  1.9570925E+00  0.0000000E+00  1.0832661E-01
  1.9543761E+00  0.0000000E+00  1.0675404E-01
  1.8741604E+00  5.0217976E-01  1.0486885E-01
  1.8713796E+00  5.0143466E-01  1.0393822E-01
  1.9570440E+00  0.0000000E+00  1.0841404E-01
  1.9543244E+00  0.0000000E+00  1.0683968E-01
  1.8741325E+00  5.0217230E-01  1.0496461E-01
  1.8713480E+00  5.0142619E-01  1.0403272E-01
  1.9543761E+00  0.0000000E+00  1.0675404E-01
  1.9516919E+00  0.0000000E+00  1.0507103E-01
  1.8713796E+00  5.0143466E-01  1.0393822E-01
  1.8686633E+00  5.0070682E-01  1.0289894E-01
  1.9543244E+00  0.0000000E+00  1.0683968E-01
  1.9516374E+00  0.0000000E+00  1.0515482E-01
  1.8713480E+00  5.0142619E-01  1.0403272E-01
  1.8686279E+00  5.0069734E-01  1.0299199E-01
  1.9516919E+00  0.0000000E+00  1.0507103E-01
  1.9490432E+00  0.0000000E+00  1.0328011E-01
  1.8686633E+00  5.0070682E-01  1.0289894E-01
  1.8660140E+00  4.9999694E-01  1.0175145E-01
  1.9516374E+00  0.0000000E+00  1.0515482E-01
  1.9489858E+00  0.0000000E+00  1.0336199E-01
  1.8686279E+00  5.0069734E-01  1.0299199E-01
  1.8659748E+00  4.9998645E-01  1.0184285E-01
  1.9490432E+00  0.0000000E+00  1.0328011E-01
  1.9464327E+00  0.0000000E+00  1.0138377E-01
  1.8660140E+00  4.9999694E-01  1.0175145E-01
  1.8634344E+00  4.9930574E-01  1.0049618E-01
  1.9489858E+00  0.0000000E+00  1.0336199E-01
  1.9463726E+00  0.0000000E+00  1.0146369E-01
  1.8659748E+00  4.9998645E-01  1.0184285E-01
  1.8633914E+00  4.9929422E-01  1.0058573E-01
  1.9464327E+00  0.0000000E+00  1.0138377E-01
  1.9438636E+00  0.0000000E+00  9.9384554E-02
  1.8634344E+00  4.9930574E-01  1.0049618E-01
  1.8609269E+00  4.9863387E-01  9.9133610E-02
  1.9463726E+00  0.0000000E+00  1.0146369E-01
  1.9438009E+00  0.0000000E+00  9.9462462E-02
  1.8633914E+00  4.9929422E-01  1.0058573E-01
  1.8608802E+00  4.9862134E-01  9.9221100E-02
  1.9438636E+00  0.0000000E+00  9.9384554E-02
  1.9413391E+00  0.0000000E+00  9.7284918E-02
  1.8609269E+00  4.9863387E-01  9.9133610E-02
  1.8584935E+00  4.9798182E-01  9.7664553E-02
  1.9438009E+00  0.0000000E+00  9.9462462E-02
