 1.95111911066380306E+00 3.29329286233283688E-05-1.05950361201882517E-01
 1.95220091074242941E+00 3.25783064623701892E-05-1.06644513336675628E-01
 1.95328839506857066E+00 3.21929385147373332E-05-1.07321139325273152E-01
 1.95438137681093549E+00 3.17761088320381779E-05-1.07980074408876303E-01
 1.95547966912273807E+00 3.13271242210624119E-05-1.08621153520263330E-01
 1.95658308512442858E+00 3.08453168390205828E-05-1.09244211272587655E-01
 1.95769144951709895E+00 3.03298574512619609E-05-1.09849081340794033E-01
 1.95880458784979750E+00 2.97804094677017762E-05-1.10435595954680305E-01
 1.95992233823927831E+00 2.91966336631392022E-05-1.11003600348997936E-01
 1.96104453862025063E+00 2.85782416389201326E-05-1.11552939436021570E-01
 1.96217102671927024E+00 2.79249992909873220E-05-1.12083457802399034E-01
 1.96330164002719632E+00 2.72367304322721668E-05-1.12594999707402471E-01
 1.96443621577020600E+00 2.65133205610749974E-05-1.13087409082759480E-01
 1.96557459087945419E+00 2.57547207643907689E-05-1.13560529534256979E-01
 1.96671660195943732E+00 2.49609517422114135E-05-1.14014204345313591E-01
 1.96786208525516138E+00 2.41321079356161828E-05-1.14448276482725445E-01
 1.96901088692409054E+00 2.32683128979134930E-05-1.14862587728825474E-01
 1.97016284192937907E+00 2.23707598563314925E-05-1.15256994297350604E-01
 1.97131780892185016E+00 2.14401771771205953E-05-1.15631375225043936E-01
 1.97247564605228831E+00 2.04773810622080236E-05-1.15985609423908884E-01
 1.97363621094781738E+00 1.94832777681211970E-05-1.16319575706019585E-01
 1.97479936068944073E+00 1.84588656004850019E-05-1.16633152810838386E-01
 1.97596495179102316E+00 1.74052366467455956E-05-1.16926219435036824E-01
 1.97713284018002100E+00 1.63235782088729077E-05-1.17198654264789190E-01
 1.97830288118026254E+00 1.52151738972456778E-05-1.17450336010475317E-01
 1.97947492949709281E+00 1.40814043469624792E-05-1.17681143443695263E-01
 1.98064883546472692E+00 1.29242006974111525E-05-1.17890957017926110E-01
 1.98182442950550608E+00 1.17465859602741162E-05-1.18079693312734074E-01
 1.98300157203801031E+00 1.05505135396879476E-05-1.18247292458289938E-01
 1.98418012305223601E+00 9.33799833852502057E-06-1.18393694942560232E-01
 1.98535994212770306E+00 8.11111273104282753E-06-1.18518841641790801E-01
 1.98654088845439403E+00 6.87198214626077079E-06-1.18622673850025201E-01
 1.98772282085645435E+00 5.62278027628474093E-06-1.18705133307383193E-01
 1.98890559781859211E+00 4.36572392831049089E-06-1.18766162226829883E-01
 1.99008907751505104E+00 3.10306754350285348E-06-1.18805703319169079E-01
 1.99127311784102790E+00 1.83709741032905905E-06-1.18823699816003978E-01
 1.99245755734902974E+00 5.71122205671010712E-07-1.18820105785484478E-01
 1.99364222181585315E+00-6.91332446878872402E-07-1.18794924897973622E-01
 1.99482695923223696E+00-1.94798087347174419E-06-1.18748175635976283E-01
 1.99601161776770186E+00-3.19657575646979937E-06-1.18679876987497060E-01
 1.99719604580126342E+00-4.43491373974745455E-06-1.18590048431109388E-01
 1.99838009195059430E+00-5.66084076748340535E-06-1.18478709918933445E-01
 1.99956360509943165E+00-6.87225712879372552E-06-1.18345881857690613E-01
 2.00074643442311562E+00-8.06712218394886401E-06-1.18191585088017651E-01
 2.00192842941211602E+00-9.24345875150013026E-06-1.18015840862234739E-01
 2.00310943989345036E+00-1.03993571393343141E-05-1.17818670820770507E-01
 2.00428928380032678E+00-1.15319298010794615E-05-1.17600117825179984E-01
 2.00546777642306795E+00-1.26390074127197949E-05-1.17360269941296586E-01
 2.00664474484742872E+00-1.37192531416768880E-05-1.17099220382866354E-01
 2.00782001669619126E+00-1.47714302026857966E-05-1.16817062416109757E-01
 2.00899342011535209E+00-1.57944008992895395E-05-1.16513889328920428E-01
 2.01016478375853191E+00-1.67871253412134897E-05-1.16189794402042343E-01
 2.01133393676987415E+00-1.77486598723617357E-05-1.15844870882282028E-01
